LAT_ZONA,LON_ZONA,cantidad_siniestros,criticidad_total,criticidad_promedio,localidad_predominante,barrio_predominante,via_predominante,clase_predominante,gravedad_predominante,criticidad_2016,criticidad_2017,criticidad_2018,criticidad_2019,anios_activos,tipo_hotspot,prioridad_intervencion,siniestros_solo_danos,siniestros_con_heridos,siniestros_con_muertos,criticidad_fatalidad_alta,rank_base,rank_fatalidad_alta,variacion_ranking_fatalidad,score_volumen,score_criticidad_total,score_severidad_promedio,score_persistencia,score_fatalidad,IPI,rank_IPI,prioridad_IPI,rank_criticidad_total,rank_volumen,rank_muertes,familia_analitica
4.531,-74.121,32,64,2.0,USME,EL MOCHUELO ORIENTAL,AVENIDA CARACAS,CHOQUE,SOLO DANOS,32.0,8.0,12.0,12.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,18,12,2,128,1638.0,1191.0,447.0,0.8881786339754816,0.902393461762989,0.648598949211909,1.0,0.9427904261529481,87.63922942206655,549,Seguimiento,1645,1854,633,Seguimiento
4.655,-74.063,32,64,2.0,CHAPINERO,QUINTA CAMACHO,AVENIDA CARACAS,CHOQUE,SOLO DANOS,8.0,16.0,28.0,12.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,18,12,2,128,1638.0,1191.0,447.0,0.8881786339754816,0.902393461762989,0.648598949211909,1.0,0.9427904261529481,87.63922942206655,554,Seguimiento,1650,1859,638,Seguimiento
4.624,-74.083,34,46,1.3529411764705883,LOS MARTIRES,USATAMA,AVENIDA CIUDAD DE QUITO,CHOQUE,SOLO DANOS,4.0,16.0,12.0,14.0,4,Hotspot exploratorio,Prioridad 3 - Seguimiento,30,2,2,90,2425.0,1978.0,447.0,0.8968768242848804,0.8551663747810858,0.34401634559252775,1.0,0.9427904261529481,80.77699941622883,1162,Seguimiento,2446,1728,1061,Seguimiento
4.522,-74.118,28,72,2.5714285714285716,USME,BARRANQUILLITA,AVENIDA CARACAS,CHOQUE,CON HERIDOS,30.0,22.0,6.0,14.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,8,18,2,148,1395.0,951.0,444.0,0.8681260945709282,0.9171920607122008,0.8194979568009341,1.0,0.9427904261529481,90.95213076474022,183,Prioridad 2 - Auditoría de seguridad vial,1396,2175,392,Hotspot preventivo prioritario
4.626,-74.191,34,94,2.764705882352941,BOSA,ESCOCIA,SIN_NMG,ATROPELLO,CON HERIDOS,44.0,14.0,16.0,20.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,8,22,4,218,914.0,472.0,442.0,0.8968768242848804,0.9457092819614711,0.8367775831873906,1.0,0.9885872737886748,93.35901926444834,47,Prioridad 1 - Intervención prioritaria,914,1695,108,Hotspot de severidad/fatalidad
4.613,-74.141,34,58,1.7058823529411764,KENNEDY,PROVIVIENDA OCCIDENTAL,AVENIDA BOYACA,CHOQUE,SOLO DANOS,26.0,16.0,6.0,10.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,24,8,2,114,1868.0,1427.0,441.0,0.8968768242848804,0.8892294220665499,0.5148569760653824,1.0,0.9427904261529481,84.8750729713952,852,Seguimiento,1882,1720,877,Seguimiento
4.755,-74.08,34,58,1.7058823529411764,SUBA,SALITRE SUBA,SIN_NMG,CHOQUE,SOLO DANOS,30.0,2.0,12.0,14.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,24,8,2,114,1868.0,1427.0,441.0,0.8968768242848804,0.8892294220665499,0.5148569760653824,1.0,0.9427904261529481,84.8750729713952,851,Seguimiento,1881,1719,876,Seguimiento
4.692,-74.035,44,88,2.0,USAQUEN,SANTA ANA OCCIDENTAL,AVENIDA LAUREANO GOMEZ,CHOQUE,SOLO DANOS,14.0,14.0,30.0,30.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,26,14,4,196,1013.0,572.0,441.0,0.9251313485113836,0.9398423817863397,0.648598949211909,1.0,0.9885872737886748,90.04319906596614,266,Prioridad 3 - Monitoreo y gestión preventiva,1016,1253,175,Hotspot preventivo prioritario
4.59,-74.077,44,88,2.0,SANTA FE,SANTA BARBARA,SIN_NMG,CHOQUE,SOLO DANOS,8.0,12.0,18.0,50.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,26,14,4,196,1013.0,572.0,441.0,0.9251313485113836,0.9398423817863397,0.648598949211909,1.0,0.9885872737886748,90.04319906596614,267,Prioridad 3 - Monitoreo y gestión preventiva,1017,1254,176,Hotspot preventivo prioritario
4.669,-74.123,54,102,1.8888888888888888,FONTIBON,MODELIA OCCIDENTAL,SIN_NMG,CHOQUE,SOLO DANOS,14.0,30.0,34.0,24.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,36,12,6,246,787.0,353.0,434.0,0.9440163455925278,0.9531523642732049,0.5783129013426737,1.0,0.9967308814944542,89.4442498540572,322,Prioridad 3 - Monitoreo y gestión preventiva,793,935,64,Hotspot preventivo prioritario
4.667,-74.074,34,54,1.588235294117647,BARRIOS UNIDOS,LA MERCED NORTE,AVENIDA CIUDAD DE QUITO,CHOQUE,SOLO DANOS,34.0,4.0,8.0,8.0,4,Hotspot exploratorio,Prioridad 3 - Seguimiento,26,6,2,106,2005.0,1579.0,426.0,0.8968768242848804,0.8798015178050205,0.44179801517805023,1.0,0.9427904261529481,83.22533566841798,945,Seguimiento,2026,1722,960,Seguimiento
4.698,-74.07,34,54,1.588235294117647,SUBA,JULIO FLOREZ,AVENIDA ALFREDO D BATEMAN,CHOQUE,SOLO DANOS,26.0,8.0,10.0,10.0,4,Hotspot exploratorio,Prioridad 3 - Seguimiento,26,6,2,106,2005.0,1579.0,426.0,0.8968768242848804,0.8798015178050205,0.44179801517805023,1.0,0.9427904261529481,83.22533566841798,944,Seguimiento,2025,1721,959,Seguimiento
4.671,-74.055,34,54,1.588235294117647,CHAPINERO,ANTIGUO COUNTRY,AVENIDA PASEO DEL COUNTRY,CHOQUE,SOLO DANOS,10.0,8.0,20.0,16.0,4,Hotspot exploratorio,Prioridad 3 - Seguimiento,26,6,2,106,2005.0,1579.0,426.0,0.8968768242848804,0.8798015178050205,0.44179801517805023,1.0,0.9427904261529481,83.22533566841798,946,Seguimiento,2027,1723,961,Seguimiento
4.688,-74.096,34,62,1.8235294117647058,ENGATIVA,SANTA MARIA,AVENIDA CHILE,CHOQUE,SOLO DANOS,8.0,20.0,22.0,12.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,22,10,2,122,1709.0,1285.0,424.0,0.8968768242848804,0.8977816695855225,0.5584354932866317,1.0,0.9427904261529481,85.91768826619966,745,Seguimiento,1726,1717,780,Seguimiento
4.739,-74.087,34,62,1.8235294117647058,SUBA,LAS FLORES,AVENIDA TRANSVERSAL DE SUBA,CHOQUE,SOLO DANOS,36.0,20.0,4.0,2.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,22,10,2,122,1709.0,1285.0,424.0,0.8968768242848804,0.8977816695855225,0.5584354932866317,1.0,0.9427904261529481,85.91768826619966,744,Seguimiento,1725,1716,779,Seguimiento
4.581,-74.121,30,70,2.3333333333333335,RAFAEL URIBE URIBE,QUIROGA SUR,AVENIDA MARISCAL SUCRE,CHOQUE,CON HERIDOS,18.0,24.0,0.0,28.0,3,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,12,16,2,142,1445.0,1026.0,419.0,0.8785172212492703,0.9138061879743141,0.7728838295388207,0.75,0.9427904261529481,85.15995329830707,821,Seguimiento,1461,2022,849,Seguimiento
4.676,-74.073,30,70,2.3333333333333335,BARRIOS UNIDOS,JORGE ELIECER GAITAN,SIN_NMG,CHOQUE,CON HERIDOS,2.0,10.0,30.0,28.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,12,16,2,142,1445.0,1026.0,419.0,0.8785172212492703,0.9138061879743141,0.7728838295388207,1.0,0.9427904261529481,90.15995329830707,249,Prioridad 3 - Monitoreo y gestión preventiva,1447,1999,425,Hotspot preventivo prioritario
4.622,-74.074,30,70,2.3333333333333335,TEUSAQUILLO,TEUSAQUILLO,AVENIDA MARISCAL SUCRE,CHOQUE,CON HERIDOS,34.0,8.0,2.0,26.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,12,16,2,142,1445.0,1026.0,419.0,0.8785172212492703,0.9138061879743141,0.7728838295388207,1.0,0.9427904261529481,90.15995329830707,250,Prioridad 3 - Monitoreo y gestión preventiva,1448,2000,426,Hotspot preventivo prioritario
4.604,-74.194,30,70,2.3333333333333335,BOSA,EL RETAZO,SIN_NMG,CHOQUE,CON HERIDOS,8.0,8.0,0.0,54.0,3,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,12,16,2,142,1445.0,1026.0,419.0,0.8785172212492703,0.9138061879743141,0.7728838295388207,0.75,0.9427904261529481,85.15995329830707,820,Seguimiento,1460,2021,848,Seguimiento
4.583,-74.127,32,68,2.125,RAFAEL URIBE URIBE,CLARET,AVENIDA SANTA LUCIA,CHOQUE,SOLO DANOS,12.0,24.0,8.0,24.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,16,14,2,136,1511.0,1093.0,418.0,0.8881786339754816,0.910245183887916,0.7181552831290134,1.0,0.9427904261529481,89.18739054290718,350,Prioridad 3 - Monitoreo y gestión preventiva,1516,1850,491,Hotspot preventivo prioritario
4.604,-74.131,32,68,2.125,PUENTE ARANDA,ALQUERIA,SIN_NMG,CHOQUE,SOLO DANOS,16.0,22.0,18.0,12.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,16,14,2,136,1511.0,1093.0,418.0,0.8881786339754816,0.910245183887916,0.7181552831290134,1.0,0.9427904261529481,89.18739054290718,351,Prioridad 3 - Monitoreo y gestión preventiva,1517,1851,492,Hotspot preventivo prioritario
4.587,-74.144,32,68,2.125,TUNJUELITO,VENECIA OCCIDENTAL,AVENIDA BOYACA,CHOQUE,SOLO DANOS,12.0,18.0,30.0,8.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,16,14,2,136,1511.0,1093.0,418.0,0.8881786339754816,0.910245183887916,0.7181552831290134,1.0,0.9427904261529481,89.18739054290718,349,Prioridad 3 - Monitoreo y gestión preventiva,1515,1849,490,Hotspot preventivo prioritario
4.618,-74.088,56,112,2.0,PUENTE ARANDA,ESTACION CENTRAL,AVENIDA CIUDAD DE LIMA,CHOQUE,SOLO DANOS,22.0,22.0,34.0,34.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,36,12,8,296,659.0,242.0,417.0,0.9471395213076474,0.961004086398132,0.648598949211909,1.0,0.998861646234676,91.11208406304728,168,Prioridad 2 - Auditoría de seguridad vial,663,888,18,Hotspot de severidad/fatalidad
4.598,-74.1,30,74,2.466666666666667,LOS MARTIRES,SANTA ISABEL SUR,AVENIDA GENERAL SANTANDER,CHOQUE,CON HERIDOS,12.0,22.0,28.0,12.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,10,18,2,150,1342.0,927.0,415.0,0.8785172212492703,0.9202276707530648,0.8021307647402218,1.0,0.9427904261529481,90.87332165791011,191,Prioridad 2 - Auditoría de seguridad vial,1344,1995,396,Hotspot preventivo prioritario
4.561,-74.111,30,74,2.466666666666667,RAFAEL URIBE URIBE,PUERTO RICO,SIN_NMG,CHOQUE,CON HERIDOS,10.0,30.0,14.0,20.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,10,18,2,150,1342.0,927.0,415.0,0.8785172212492703,0.9202276707530648,0.8021307647402218,1.0,0.9427904261529481,90.87332165791011,193,Prioridad 2 - Auditoría de seguridad vial,1346,1997,398,Hotspot preventivo prioritario
4.614,-74.167,30,74,2.466666666666667,KENNEDY,CATALINA,AVENIDA PRIMERO DE MAYO,CHOQUE,CON HERIDOS,10.0,14.0,40.0,10.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,10,18,2,150,1342.0,927.0,415.0,0.8785172212492703,0.9202276707530648,0.8021307647402218,1.0,0.9427904261529481,90.87332165791011,192,Prioridad 2 - Auditoría de seguridad vial,1345,1996,397,Hotspot preventivo prioritario
4.682,-74.117,42,94,2.238095238095238,ENGATIVA,LOS ALAMOS,AVENIDA CIUDAD DE CALI,CHOQUE,SOLO DANOS,6.0,20.0,12.0,56.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,20,18,4,210,914.0,505.0,409.0,0.9201984821949796,0.9457092819614711,0.7457092819614711,1.0,0.9885872737886748,92.00408639813193,123,Prioridad 2 - Auditoría de seguridad vial,916,1328,127,Hotspot de severidad/fatalidad
4.633,-74.072,42,94,2.238095238095238,TEUSAQUILLO,SANTA TERESITA,SIN_NMG,CHOQUE,SOLO DANOS,30.0,24.0,26.0,14.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,20,18,4,210,914.0,505.0,409.0,0.9201984821949796,0.9457092819614711,0.7457092819614711,1.0,0.9885872737886748,92.00408639813193,124,Prioridad 2 - Auditoría de seguridad vial,917,1329,128,Hotspot de severidad/fatalidad
4.617,-74.151,48,92,1.9166666666666667,KENNEDY,CIUDAD KENNEDY ORIENTAL,AVENIDA PRIMERO DE MAYO,CHOQUE,SOLO DANOS,14.0,32.0,14.0,32.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,30,14,4,200,949.0,548.0,401.0,0.9338879159369528,0.9438412142440163,0.5859894921190894,1.0,0.9885872737886748,89.04611792177468,364,Prioridad 3 - Monitoreo y gestión preventiva,951,1107,200,Hotspot preventivo prioritario
4.606,-74.098,36,48,1.3333333333333333,LOS MARTIRES,VERAGUAS,AVENIDA DE LOS COMUNEROS,CHOQUE,SOLO DANOS,6.0,24.0,12.0,6.0,4,Hotspot exploratorio,Prioridad 3 - Seguimiento,32,2,2,92,2316.0,1918.0,398.0,0.9043490951546994,0.8617046117921775,0.3352305896088733,1.0,0.9427904261529481,80.88149445417396,1157,Seguimiento,2336,1614,1059,Seguimiento
4.708,-74.048,36,48,1.3333333333333333,USAQUEN,LA CALLEJA,AVENIDA SANTA BARBARA,CHOQUE,SOLO DANOS,14.0,10.0,20.0,4.0,4,Hotspot exploratorio,Prioridad 3 - Seguimiento,32,2,2,92,2316.0,1918.0,398.0,0.9043490951546994,0.8617046117921775,0.3352305896088733,1.0,0.9427904261529481,80.88149445417396,1158,Seguimiento,2337,1615,1060,Seguimiento
4.687,-74.045,36,60,1.6666666666666667,USAQUEN,RINCON DEL CHICO,AVENIDA LAUREANO GOMEZ,CHOQUE,SOLO DANOS,22.0,8.0,10.0,20.0,4,Hotspot exploratorio,Prioridad 3 - Seguimiento,26,8,2,116,1796.0,1398.0,398.0,0.9043490951546994,0.8931406888499708,0.48362521891418564,1.0,0.9427904261529481,84.47810858143609,887,Seguimiento,1813,1603,910,Seguimiento
4.559,-74.139,36,60,1.6666666666666667,CIUDAD BOLIVAR,LUCERO ALTO,AVENIDA BOYACA,CHOQUE,SOLO DANOS,26.0,4.0,22.0,8.0,4,Hotspot exploratorio,Prioridad 3 - Seguimiento,26,8,2,116,1796.0,1398.0,398.0,0.9043490951546994,0.8931406888499708,0.48362521891418564,1.0,0.9427904261529481,84.47810858143609,888,Seguimiento,1814,1604,911,Seguimiento
4.694,-74.168,36,60,1.6666666666666667,FONTIBON,KASANDRA,AVENIDA CENTENARIO,CHOQUE,SOLO DANOS,34.0,6.0,12.0,8.0,4,Hotspot exploratorio,Prioridad 3 - Seguimiento,26,8,2,116,1796.0,1398.0,398.0,0.9043490951546994,0.8931406888499708,0.48362521891418564,1.0,0.9427904261529481,84.47810858143609,886,Seguimiento,1812,1602,909,Seguimiento
4.631,-74.19,40,96,2.4,BOSA,LA CABANA,AVENIDA TINTAL,CHOQUE,CON HERIDOS,32.0,14.0,8.0,42.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,16,20,4,216,878.0,482.0,396.0,0.9147110332749562,0.9477816695855225,0.7953298307063631,1.0,0.9885872737886748,92.92819614711034,64,Prioridad 2 - Auditoría de seguridad vial,879,1416,114,Hotspot de severidad/fatalidad
4.626,-74.08,34,66,1.9411764705882353,TEUSAQUILLO,LAS AMERICAS,AVENIDA JORGE ELIECER GAITAN,CHOQUE,SOLO DANOS,10.0,18.0,32.0,6.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,20,12,2,130,1567.0,1172.0,395.0,0.8968768242848804,0.9065382370110916,0.5900175131348512,1.0,0.9427904261529481,86.72446001167543,653,Seguimiento,1574,1715,714,Seguimiento
4.519,-74.122,36,56,1.5555555555555556,USME,GRANADA SUR,SIN_NMG,CHOQUE,SOLO DANOS,12.0,28.0,10.0,6.0,4,Hotspot exploratorio,Prioridad 3 - Seguimiento,28,6,2,108,1930.0,1537.0,393.0,0.9043490951546994,0.8852597781669586,0.4286339754816112,1.0,0.9427904261529481,83.22066549912435,948,Seguimiento,1941,1605,962,Seguimiento
4.622,-74.111,32,72,2.25,PUENTE ARANDA,SAN RAFAEL INDUSTRIAL,SIN_NMG,CHOQUE,CON HERIDOS,26.0,14.0,16.0,16.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,14,16,2,144,1395.0,1002.0,393.0,0.8881786339754816,0.9171920607122008,0.7480735551663747,1.0,0.9427904261529481,89.92469352014011,278,Prioridad 3 - Monitoreo y gestión preventiva,1398,1848,441,Hotspot preventivo prioritario
4.596,-74.158,50,90,1.8,CIUDAD BOLIVAR,MADELENA,AVENIDA DEL SUR,CHOQUE,SOLO DANOS,22.0,22.0,14.0,32.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,34,12,4,194,979.0,588.0,391.0,0.9377116170461179,0.9419439579684764,0.5462346760070053,1.0,0.9885872737886748,88.28955049620548,458,Prioridad 3 - Monitoreo y gestión preventiva,982,1047,215,Hotspot preventivo prioritario
4.578,-74.085,32,76,2.375,SAN CRISTOBAL,SANTA ANA SUR,SIN_NMG,CHOQUE,CON HERIDOS,10.0,18.0,28.0,20.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,12,18,2,152,1289.0,900.0,389.0,0.8881786339754816,0.923292469352014,0.7932866316403969,1.0,0.9427904261529481,90.9509632224168,184,Prioridad 2 - Auditoría de seguridad vial,1290,1843,393,Hotspot preventivo prioritario
4.62,-74.189,32,76,2.375,BOSA,BOSA NOVA,SIN_NMG,CHOQUE,CON HERIDOS,26.0,24.0,18.0,8.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,12,18,2,152,1289.0,900.0,389.0,0.8881786339754816,0.923292469352014,0.7932866316403969,1.0,0.9427904261529481,90.9509632224168,185,Prioridad 2 - Auditoría de seguridad vial,1291,1844,394,Hotspot preventivo prioritario
4.604,-74.075,30,78,2.6,SANTA FE,VERACRUZ,AVENIDA FERNANDO MAZUERA,ATROPELLO,CON HERIDOS,20.0,24.0,16.0,18.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,8,20,2,158,1232.0,843.0,389.0,0.8785172212492703,0.9265032107413894,0.8236135434909515,1.0,0.9427904261529481,91.42848803269118,148,Prioridad 2 - Auditoría de seguridad vial,1234,1994,376,Hotspot preventivo prioritario
4.626,-74.192,34,70,2.0588235294117645,BOSA,CHICO SUR,SIN_NMG,CHOQUE,SOLO DANOS,18.0,22.0,26.0,4.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,18,14,2,138,1445.0,1068.0,377.0,0.8968768242848804,0.9138061879743141,0.7061587857559837,1.0,0.9427904261529481,89.19264448336254,346,Prioridad 3 - Monitoreo y gestión preventiva,1455,1711,487,Hotspot preventivo prioritario
4.605,-74.095,52,92,1.7692307692307692,LOS MARTIRES,RICAURTE,AVENIDA GENERAL SANTANDER,CHOQUE,SOLO DANOS,6.0,32.0,14.0,40.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,36,12,4,196,949.0,572.0,377.0,0.9408347927612376,0.9438412142440163,0.5328955049620548,1.0,0.9885872737886748,88.12317571511967,488,Prioridad 3 - Monitoreo y gestión preventiva,955,999,221,Hotspot preventivo prioritario
4.625,-74.138,34,70,2.0588235294117645,KENNEDY,HIPOTECHO OCCIDENTAL,AVENIDA BOYACA,CHOQUE,SOLO DANOS,22.0,14.0,22.0,12.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,18,14,2,138,1445.0,1068.0,377.0,0.8968768242848804,0.9138061879743141,0.7061587857559837,1.0,0.9427904261529481,89.19264448336254,345,Prioridad 3 - Monitoreo y gestión preventiva,1454,1710,486,Hotspot preventivo prioritario
4.562,-74.13,34,70,2.0588235294117645,TUNJUELITO,SAN CARLOS,AVENIDA TUNJUELITO,CHOQUE,SOLO DANOS,28.0,30.0,2.0,10.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,18,14,2,138,1445.0,1068.0,377.0,0.8968768242848804,0.9138061879743141,0.7061587857559837,1.0,0.9427904261529481,89.19264448336254,348,Prioridad 3 - Monitoreo y gestión preventiva,1457,1713,489,Hotspot preventivo prioritario
4.595,-74.146,34,70,2.0588235294117645,KENNEDY,LAS DELICIAS,AVENIDA DEL SUR,CHOQUE,SOLO DANOS,4.0,12.0,22.0,32.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,18,14,2,138,1445.0,1068.0,377.0,0.8968768242848804,0.9138061879743141,0.7061587857559837,1.0,0.9427904261529481,89.19264448336254,347,Prioridad 3 - Monitoreo y gestión preventiva,1456,1712,488,Hotspot preventivo prioritario
4.636,-74.064,34,70,2.0588235294117645,CHAPINERO,PARDO RUBIO,AVENIDA ALBERTO LLERAS CAMARGO,CHOQUE,SOLO DANOS,2.0,18.0,22.0,28.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,18,14,2,138,1445.0,1068.0,377.0,0.8968768242848804,0.9138061879743141,0.7061587857559837,1.0,0.9427904261529481,89.19264448336254,343,Prioridad 3 - Monitoreo y gestión preventiva,1452,1708,484,Hotspot preventivo prioritario
4.635,-74.064,34,70,2.0588235294117645,CHAPINERO,PARDO RUBIO,AVENIDA ALBERTO LLERAS CAMARGO,CHOQUE,SOLO DANOS,10.0,30.0,14.0,16.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,18,14,2,138,1445.0,1068.0,377.0,0.8968768242848804,0.9138061879743141,0.7061587857559837,1.0,0.9427904261529481,89.19264448336254,342,Prioridad 3 - Monitoreo y gestión preventiva,1451,1707,483,Hotspot preventivo prioritario
4.61,-74.095,34,70,2.0588235294117645,PUENTE ARANDA,RICAURTE,AVENIDA CIUDAD DE QUITO,CHOQUE,SOLO DANOS,16.0,12.0,14.0,28.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,18,14,2,138,1445.0,1068.0,377.0,0.8968768242848804,0.9138061879743141,0.7061587857559837,1.0,0.9427904261529481,89.19264448336254,344,Prioridad 3 - Monitoreo y gestión preventiva,1453,1709,485,Hotspot preventivo prioritario
4.577,-74.096,50,122,2.44,ANTONIO NARIÑO,CIUDAD JARDIN SUR,SIN_NMG,CHOQUE,SOLO DANOS,52.0,24.0,10.0,36.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,22,20,8,322,575.0,202.0,373.0,0.9377116170461179,0.9660537069468769,0.8005837711617046,1.0,0.998861646234676,94.06421482778751,24,Prioridad 1 - Intervención prioritaria,575,1039,14,Hotspot de severidad/fatalidad
4.74,-74.032,34,74,2.176470588235294,USAQUEN,LA PRADERA NORTE,AVENIDA LAUREANO GOMEZ,CHOQUE,CON HERIDOS,24.0,18.0,8.0,24.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,16,16,2,146,1342.0,973.0,369.0,0.8968768242848804,0.9202276707530648,0.7273788674839463,1.0,0.9427904261529481,89.74547577349679,294,Prioridad 3 - Monitoreo y gestión preventiva,1350,1705,450,Hotspot preventivo prioritario
4.622,-74.086,34,74,2.176470588235294,PUENTE ARANDA,COLSEGUROS,AVENIDA CIUDAD DE QUITO,CHOQUE,CON HERIDOS,36.0,8.0,20.0,10.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,16,16,2,146,1342.0,973.0,369.0,0.8968768242848804,0.9202276707530648,0.7273788674839463,1.0,0.9427904261529481,89.74547577349679,295,Prioridad 3 - Monitoreo y gestión preventiva,1351,1706,451,Hotspot preventivo prioritario
4.585,-74.16,34,74,2.176470588235294,CIUDAD BOLIVAR,EL ENSUENO,AVENIDA CIUDAD DE VILLAVICENCIO,CHOQUE,CON HERIDOS,10.0,24.0,18.0,22.0,4,Hotspot persistente con severidad media-alta,Prioridad 2 - Auditoría de seguridad vial,16,16,2,146,1342.0,973.0,369.0,0.8968768242848804,0.9202276707530648,0.7273788674839463,1.0,0.9427904261529481,89.74547577349679,292,Prioridad 3 - Monitoreo y gestión preventiva,1348,1703,448,Hotspot preventivo prioritario
