lat_grid,lon_grid,cantidad_siniestros,criticidad_total,severidad_promedio,siniestros_con_muertos,localidad_modal,anios_activos,score_volumen,score_criticidad_total,score_severidad_promedio,score_fatalidad,score_persistencia,IPI,rank_IPI,familia_analitica
4.614,-74.141,14,34,2.4285714285714284,1,KENNEDY,2,0.921033017813222,0.9506596109413431,0.7308265633151971,0.9603860773645375,1.0,91.25810538868599,124,Hotspot robusto integral
4.616,-74.093,16,36,2.25,2,PUENTE ARANDA,2,0.9379518521278974,0.9566594618767236,0.6801445926809272,0.9871431765670418,1.0,91.2379816650518,126,Hotspot robusto integral
4.605,-74.065,16,36,2.25,2,SANTA FE,2,0.9379518521278974,0.9566594618767236,0.6801445926809272,0.9871431765670418,1.0,91.2379816650518,126,Hotspot robusto integral
4.594,-74.127,20,44,2.2,1,PUENTE ARANDA,2,0.9585600357755086,0.9726839084743236,0.6691883431467541,0.9603860773645375,1.0,91.21636729522248,128,Hotspot robusto integral
4.63,-74.133,32,64,2.0,2,KENNEDY,2,0.9847581426548409,0.9878884996646046,0.5991279719758515,0.9871431765670418,1.0,91.17835581724677,129,Hotspot robusto integral
4.571,-74.149,11,31,2.8181818181818183,1,CIUDAD BOLIVAR,2,0.8835059998509354,0.9412685399120518,0.7694342997689498,0.9603860773645375,1.0,91.0918983379295,130,Hotspot robusto integral
4.742,-74.098,30,60,2.0,2,SUBA,2,0.9825221733621525,0.9856525303719162,0.5991279719758515,0.9871431765670418,1.0,91.08891704553925,131,Hotspot robusto integral
4.596,-74.113,21,45,2.142857142857143,1,PUENTE ARANDA,2,0.9623984497279571,0.9741745546694492,0.6567041812625773,0.9603860773645375,1.0,91.07326526049043,132,Hotspot robusto integral
4.623,-74.167,18,40,2.2222222222222223,1,KENNEDY,2,0.9495416262949988,0.9660877990608929,0.6769397033614072,0.9603860773645375,1.0,91.05910412163674,133,Hotspot robusto integral
4.594,-74.13,18,40,2.2222222222222223,1,PUENTE ARANDA,2,0.9495416262949988,0.9660877990608929,0.6769397033614072,0.9603860773645375,1.0,91.05910412163674,133,Hotspot robusto integral
4.527,-74.12,17,37,2.176470588235294,2,USME,2,0.9444734292315718,0.9593426250279496,0.6615860475516137,0.9871431765670418,1.0,91.05090556756353,135,Hotspot robusto integral
4.522,-74.118,10,28,2.8,2,USME,2,0.866326302452113,0.9294551688156816,0.768949839755534,0.9871431765670418,1.0,91.03748975180741,136,Hotspot robusto integral
4.567,-74.144,18,38,2.111111111111111,2,CIUDAD BOLIVAR,2,0.9495416262949988,0.9621003204889319,0.6506670641723187,0.9871431765670418,1.0,90.98904375046581,137,Hotspot robusto integral
4.608,-74.161,19,39,2.0526315789473686,2,KENNEDY,2,0.9542744279645227,0.964522620556011,0.6429529701125438,0.9871431765670418,1.0,90.97786390400238,138,Hotspot robusto integral
4.605,-74.195,15,35,2.3333333333333335,1,BOSA,2,0.9300514272937318,0.9535291048669599,0.704367593351718,0.9603860773645375,1.0,90.96668405753894,139,Hotspot robusto integral
4.59,-74.071,15,35,2.3333333333333335,1,CANDELARIA,2,0.9300514272937318,0.9535291048669599,0.704367593351718,0.9603860773645375,1.0,90.96668405753894,139,Hotspot robusto integral
4.592,-74.107,15,35,2.3333333333333335,1,ANTONIO NARIÑO,2,0.9300514272937318,0.9535291048669599,0.704367593351718,0.9603860773645375,1.0,90.96668405753894,139,Hotspot robusto integral
4.602,-74.081,24,48,2.0,3,SANTA FE,2,0.9722739807706641,0.977044048595066,0.5991279719758515,0.9980621599463367,1.0,90.93016322575836,142,Hotspot robusto integral
